CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Europa,HomePlanet_Mars
1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.5063291139240507,0,0.0,1.0,0.0,0.0,0.0,True,False,True,True,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.22784810126582278,0,0.010748935576184825,1.0,0.0032777115613825984,0.04699214566226348,0.0,True,True,False,False,False
0,0.21518987341772153,0,0.00034899141481119564,1.0,0.0,0.0,0.0,True,False,True,False,False
1,0.4050632911392405,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.34177215189873417,0,0.0,1.0,0.0020858164481525627,0.0,801.0,False,False,True,False,False
0,0.43037974683544306,0,0.20269421372234242,1.0,0.0002979737783075089,0.0,81.0,False,False,True,False,True
0,0.6708860759493671,0,0.036295107140364345,0.0,0.01881491571598842,0.0,0.0,True,False,True,False,True
1,0.45569620253164556,1,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.5189873417721519,0,0.004955678090318978,0.0,0.06883194278903457,0.0013834344876829704,0.0,False,False,True,False,True
0,0.6455696202531646,0,0.05716479374607385,1.0,0.0039162268006129744,0.0016958229203855766,0.0,False,False,True,False,True
1,0.7721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.7468354430379747,0,0.0,0.0,4.256768261535842e-05,0.04105676544091396,1.0,True,False,True,False,False
1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.7215189873417721,0,0.0,1.0,0.0,0.0013388075687254552,337.0,True,True,False,False,False
0,0.49367088607594933,0,0.14846094786068262,1.0,0.0009790567001532436,0.0,0.0,False,False,False,False,True
1,0.6962025316455696,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.5316455696202531,0,0.01207510295246737,1.0,0.0,0.0,23.0,False,False,True,False,False
0,0.45569620253164556,0,0.029175682278215955,1.0,0.0002979737783075089,0.01508389860764013,0.0,False,False,True,False,False
0,0.5316455696202531,0,0.0030711244503385214,0.0,0.15528690618082752,0.0,9.0,True,False,True,False,True
1,0.4050632911392405,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
0,0.0759493670886076,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.35443037974683544,0,0.0,1.0,0.05457176911288949,0.0,0.0,True,False,True,False,False
0,0.46835443037974683,0,0.06365603406156209,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.5569620253164557,0,0.0,0.0,0.031670355865826665,0.002766868975365941,3.0,False,False,True,False,False
0,0.8987341772151899,1,0.06288825294897746,0.0,0.07227992508087859,0.0,0.0,False,False,True,False,True
0,0.5569620253164557,0,0.0,1.0,0.0,0.00013388075687254553,3447.0,False,False,True,True,False
1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.22784810126582278,0,0.0002791931318489565,1.0,0.0,0.0,1.0,False,False,True,False,False
0,0.0379746835443038,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.3670886075949367,0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
0,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.34177215189873417,0,0.04802121867802052,1.0,0.03316022475736421,0.0,19.0,False,False,False,False,False
0,0.3037974683544304,0,0.0,0.0,0.01885748339860378,0.010888968225633703,1.0,False,True,False,False,False
0,0.4810126582278481,0,6.979828296223913e-05,0.0,0.012259492593223224,0.0,556.0,True,False,True,False,False
0,0.35443037974683544,0,0.036504501989251065,0.0,0.0,0.04328811138878972,0.0,False,False,True,False,True
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.20253164556962025,0,0.0,1.0,0.0,0.013388075687254553,681.0,False,False,True,False,False
0,0.3037974683544304,0,0.0,1.0,0.0010641920653839604,0.0,707.0,True,True,False,False,False
0,0.4177215189873418,0,0.008585188804355413,1.0,0.0,0.0,0.0,False,False,True,False,False
0,0.3037974683544304,0,0.03413136036853493,0.0,0.0,0.0,0.0,False,False,False,False,False
0,0.3670886075949367,0,6.979828296223913e-05,0.0,0.00566150178784267,0.0046411995715815784,574.0,False,False,True,False,False
0,0.31645569620253167,0,0.0,1.0,0.08534820364379363,0.0,5.0,True,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.16455696202531644,0,0.04529908564249319,1.0,0.0,0.005533737950731882,143.0,False,False,True,False,False
1,0.08860759493670886,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
0,0.4050632911392405,0,0.0,0.0,0.031329814404903795,0.0,0.0,False,True,False,False,False
1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.620253164556962,0,0.0014657639422070217,1.0,0.06423463306657586,0.0,1042.0,False,False,True,False,True
0,0.5443037974683544,0,0.0009073776785091087,1.0,0.013408820023837902,0.0,261.0,True,False,True,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.0759493670886076,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.2911392405063291,0,0.0,1.0,0.02422101140813894,0.0,0.0,True,False,True,False,False
0,0.5443037974683544,0,0.023452223075312348,1.0,0.0338838753618253,0.0006694037843627276,0.0,True,False,True,False,True
1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.5443037974683544,0,0.057792978292734,1.0,0.023199387025370336,0.004775080328454123,0.0,False,False,True,False,True
1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.6835443037974683,1,0.0,1.0,8.513536523071684e-05,0.0008479114601927883,1618.0,False,False,False,True,False
1,0.6455696202531646,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.5569620253164557,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.6075949367088608,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.569620253164557,0,0.0,1.0,0.0,0.03824526954659051,16.0,False,False,True,False,False
0,0.25316455696202533,0,0.0,1.0,0.0,0.0,0.0,False,True,False,False,False
0,0.4177215189873418,0,0.0,1.0,0.0,0.3052927525883613,543.0,False,False,True,True,False
0,0.26582278481012656,0,0.0010469742444335869,1.0,0.0004682445087689426,8.925383791503035e-05,388.0,False,False,True,False,False
1,0.8607594936708861,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.2911392405063291,0,0.00034899141481119564,1.0,0.015452068789375106,0.0003123884327026062,0.0,True,True,False,False,False
0,0.20253164556962025,1,0.001675158791093739,0.0,0.0005533798739996594,0.03199750089253838,0.0,False,False,True,False,False
0,0.4430379746835443,0,0.013820060026523348,1.0,0.004129065213689767,0.0013388075687254552,510.0,False,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.6455696202531646,0,0.014936832553919173,1.0,0.0006810829218457347,0.025392716886826136,0.0,False,False,True,False,False
0,0.02531645569620253,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.6962025316455696,0,0.0,1.0,0.0032777115613825984,0.025749732238486256,1050.0,True,False,True,True,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.25316455696202533,0,0.02163746771829413,0.0,0.01592031329814405,0.0,5.0,False,False,True,False,False
0,0.31645569620253167,0,0.0,1.0,0.0,8.925383791503035e-05,0.0,True,False,False,False,False
0,0.22784810126582278,0,0.016402596496126194,0.0,0.0042993359441512,0.0,316.0,True,False,False,False,False
0,0.35443037974683544,0,0.00020939484888671738,1.0,0.0,0.0,1689.0,False,True,False,False,False
0,0.3291139240506329,0,0.12717247155719968,0.0,0.00017027073046143367,0.004775080328454123,1204.0,False,False,True,False,False
0,0.35443037974683544,0,6.979828296223913e-05,0.0,0.03971564788012941,0.02740092823991432,0.0,False,True,False,False,False
0,0.6835443037974683,0,0.0,1.0,0.0,0.0,0.0,False,False,True,False,False
0,0.7088607594936709,0,0.0,1.0,0.0,0.03230988932524099,0.0,False,False,True,False,False
0,0.31645569620253167,0,0.08571229147762965,0.0,0.005618934105227311,0.0,0.0,False,False,True,False,True
0,0.3291139240506329,0,0.1430864800725902,1.0,0.0,0.012049268118529098,636.0,False,False,True,True,False
0,0.17721518987341772,0,0.0,0.0,0.030180486974289118,0.011513745091038915,3.0,False,False,True,False,False
0,0.26582278481012656,0,0.00013959656592447826,1.0,0.01374936148476077,0.0,84.0,True,False,True,False,False
1,0.5443037974683544,0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,False
0,0.46835443037974683,0,0.015425420534654847,0.0,0.0013621658436914694,0.0016958229203855766,516.0,False,False,True,False,False
0,0.34177215189873417,0,0.051650729392056956,1.0,0.0002554060956921505,0.0,1.0,False,False,True,False,False
0,0.4810126582278481,0,0.0,1.0,0.0,0.0011602998928953946,3.0,True,False,True,True,False
0,0.17721518987341772,0,0.0,1.0,0.06134003064873148,0.0,190.0,True,False,True,False,False
1,0.25316455696202533,0,0.0,0.0,0.024902094329984675,0.0,10.0,False,True,False,False,False
0,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.16455696202531644,0,0.0,0.0,0.001319598161076111,0.0,810.0,True,False,True,False,False
0,0.46835443037974683,0,0.0,1.0,0.0,0.18359514459121742,0.0,False,False,True,True,False
0,0.18987341772151897,0,0.39861799399734765,0.0,0.10710028946024178,0.0,1370.0,False,False,True,False,True
0,0.4177215189873418,0,0.027640120053046696,1.0,0.0002979737783075089,0.013745091038914675,4941.0,False,False,False,True,False
1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.620253164556962,0,0.0,1.0,0.0,0.007140307033202428,528.0,False,True,False,False,False
0,0.3037974683544304,0,0.08738745026872338,1.0,0.0,0.005489111031774367,706.0,False,False,True,False,False
0,0.3037974683544304,0,0.01207510295246737,0.0,0.0005959475566150178,0.0,603.0,False,False,True,False,False
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.3924050632911392,0,0.0,1.0,8.513536523071684e-05,0.0001785076758300607,22.0,False,False,False,False,False
0,0.5949367088607594,0,0.0,1.0,0.0,0.005533737950731882,300.0,True,False,True,True,False
0,0.24050632911392406,0,0.051371536260207996,0.0,0.0,0.0,1.0,False,False,True,False,False
0,0.4810126582278481,1,0.0,1.0,0.0,0.01896644055694395,4359.0,False,False,False,True,False
0,0.4177215189873418,0,0.0,1.0,0.09705431636301719,0.0,29.0,True,False,False,True,False
1,0.569620253164557,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
1,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.4050632911392405,0,0.0,1.0,0.0,0.03320242770439129,0.0,False,False,True,False,False
1,0.8860759493670886,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.24050632911392406,0,0.0016053605081314999,0.0,0.0,0.0,732.0,False,True,False,False,False
1,0.6962025316455696,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,True
0,0.6075949367088608,0,0.0,1.0,0.0,0.3403695108889682,83.0,False,False,True,True,False
0,0.8354430379746836,0,0.08285056187617784,1.0,0.0,0.00026776151374509105,0.0,False,False,True,False,False
0,0.16455696202531644,0,0.0,1.0,0.0,0.009237772224205642,409.0,False,False,True,False,False
0,0.5063291139240507,0,0.005723459202903608,1.0,0.0,0.015485540878257766,6237.0,False,False,False,True,False
0,0.4430379746835443,0,0.0,1.0,0.0,0.004998214923241699,74.0,True,False,True,False,False
0,0.4050632911392405,0,0.0,1.0,8.513536523071684e-05,0.028516601213852195,0.0,False,False,True,False,False
0,0.6455696202531646,0,0.11474837718992113,0.0,0.00996083773199387,0.007006426276329882,64.0,False,False,True,False,True
0,0.46835443037974683,0,0.0,1.0,0.0,0.24058372009996432,3372.0,False,False,True,True,False
0,0.3924050632911392,0,0.036085712291477626,1.0,0.012812872467222883,0.0026776151374509104,4.0,False,False,True,False,False
0,0.46835443037974683,0,0.04243735604104139,0.0,0.0002554060956921505,0.0,1637.0,False,False,True,False,False
0,0.4810126582278481,0,0.0,1.0,0.011493274306146772,8.925383791503035e-05,3510.0,False,False,True,True,False
0,0.24050632911392406,0,0.0,1.0,0.0,0.14075330239200287,312.0,False,False,False,True,False
1,0.4177215189873418,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.24050632911392406,0,0.0,0.0,0.07457857994210795,0.008345233845055337,0.0,True,False,True,False,False
0,0.3924050632911392,0,0.00013959656592447826,1.0,0.0,0.005712245626561942,9.0,True,False,True,False,False
0,0.5443037974683544,0,0.003140922733300761,1.0,0.0,0.027088539807211712,44.0,False,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.26582278481012656,0,0.0,1.0,0.0034905499744593903,0.016065690824705464,1784.0,False,False,False,True,False
1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.37974683544303794,0,0.050813149996510085,1.0,0.0,0.0021420921099607284,1804.0,True,False,False,True,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.13924050632911392,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.37974683544303794,0,0.03343337753891254,1.0,0.0010641920653839604,0.02869510888968226,283.0,False,False,True,False,False
0,0.26582278481012656,0,0.0,1.0,0.05027243316873829,0.0,513.0,False,True,False,False,False
0,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
0,0.7215189873417721,0,0.035317931178893,0.0,4.256768261535842e-05,0.0079435915744377,0.0,False,True,False,False,False
0,0.4430379746835443,1,0.08571229147762965,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.4050632911392405,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
0,0.4050632911392405,0,0.18259230822921757,0.0,8.513536523071684e-05,0.00022313459478757588,0.0,False,False,True,False,True
0,0.37974683544303794,0,0.0,0.0,0.012812872467222883,0.0,437.0,False,False,True,False,False
0,0.8734177215189873,0,0.040273609269211974,1.0,0.0,0.0,0.0,False,False,True,False,False
1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.21518987341772153,0,0.0,1.0,0.0,0.0,0.0,True,True,False,False,True
0,0.20253164556962025,0,0.06944929154742793,0.0,0.0002554060956921505,0.0021420921099607284,0.0,False,False,True,False,True
1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.31645569620253167,0,0.11070007677811125,1.0,0.040311595436744424,4.4626918957515175e-05,276.0,True,False,True,True,False
0,0.6582278481012658,0,0.0,1.0,0.0,0.4898250624776866,810.0,False,False,False,True,False
0,0.16455696202531644,0,0.040343407552174214,1.0,0.0,0.013655837200999643,5.0,False,False,True,False,False
0,0.46835443037974683,0,0.0758009352969917,0.0,0.0,0.0018297036772581222,0.0,False,False,True,False,False
0,0.16455696202531644,0,0.05304669505130174,1.0,8.513536523071684e-05,0.0,0.0,False,False,True,False,True
0,0.569620253164557,0,0.23096251832204928,0.0,0.0004256768261535842,0.0,0.0,False,False,True,False,True
1,0.6962025316455696,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,True
0,0.27848101265822783,0,0.046346059886926784,0.0,0.0,0.002900749732238486,0.0,False,False,True,False,False
0,0.49367088607594933,0,0.0,0.0,0.0,0.07787397358086398,72.0,False,False,True,False,False
0,0.4430379746835443,0,0.051720527675019196,0.0,0.001319598161076111,0.0,36.0,False,False,True,False,True
1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.08860759493670886,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.24050632911392406,0,6.979828296223913e-05,0.0,0.0,0.02008211353088183,254.0,False,False,True,False,False
1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.46835443037974683,0,0.0,1.0,0.07023667631534139,0.0158871831488754,1.0,True,False,False,True,False
0,0.4430379746835443,0,0.11230543728624276,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.7848101265822784,0,0.02645354924268863,1.0,0.0,0.0003123884327026062,0.0,False,False,True,False,False
1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.3291139240506329,0,0.0,1.0,0.00034054146092286734,0.0009371652981078187,6023.0,False,False,True,True,False
1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
0,0.27848101265822783,0,0.0024429399036783694,0.0,0.001532436574152903,0.025928239914316316,0.0,False,False,False,False,False
0,0.5063291139240507,0,0.0,0.0,0.0,0.036683327383077474,2.0,False,False,True,False,False
0,0.6329113924050633,0,0.0,1.0,0.0,0.07961442342020707,1.0,True,False,False,True,False
1,0.7215189873417721,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.18987341772151897,0,6.979828296223913e-05,1.0,0.07632385492933765,0.0,0.0,True,True,False,False,False
0,0.2911392405063291,0,0.0,1.0,0.0,0.06680649767940022,1014.0,False,False,False,True,False
1,0.7594936708860759,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
1,0.9240506329113924,0,0.0,0.0,0.0,0.006827918600499821,556.0,False,False,True,False,False
1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False
0,0.34177215189873417,1,0.0,1.0,0.0,0.03659407354516244,31.0,True,False,True,True,False
0,0.17721518987341772,0,0.0,1.0,0.0,0.35076758300606925,384.0,False,False,True,True,False
1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.27848101265822783,0,0.0,0.0,0.004341903626766558,0.0019189575151731526,700.0,False,False,True,False,False
0,0.27848101265822783,0,0.155580372722831,0.0,0.05742380384811851,0.005399857193859336,0.0,True,False,False,False,True
0,0.8987341772151899,0,0.06449361345710895,1.0,0.0004256768261535842,0.0004016422706176366,0.0,False,True,False,False,True
0,0.31645569620253167,0,0.00034899141481119564,1.0,0.02694534309552188,0.0,188.0,True,False,False,False,True
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.6582278481012658,0,0.056466810916451456,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.37974683544303794,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.6582278481012658,1,0.0,1.0,0.0,0.05167797215280257,7979.0,False,False,True,True,False
0,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.27848101265822783,0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,False
0,0.3037974683544304,0,0.036295107140364345,0.0,0.0,0.008702249196715459,0.0,True,False,True,False,False
0,0.27848101265822783,0,0.0818733859147065,0.0,0.0,0.0004016422706176366,0.0,False,False,True,False,True
1,0.18987341772151897,1,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.7088607594936709,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.6329113924050633,0,0.11153765617365813,0.0,0.0065979908053805545,0.0011602998928953946,0.0,False,False,True,False,True
0,0.25316455696202533,0,0.008864381936204369,0.0,0.027924399795675122,0.0,21.0,False,False,True,False,False
0,0.4050632911392405,0,0.0,0.0,0.0020006810829218454,0.03824526954659051,23.0,False,False,True,False,False
1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.9367088607594937,0,0.03985481957143854,0.0,0.0,0.012361656551231703,0.0,False,False,True,False,False
1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.3924050632911392,0,0.04823061352690724,1.0,0.0028946024178443724,0.01276329882184934,0.0,False,False,True,False,True
1,0.0759493670886076,0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False
1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.5949367088607594,0,0.07887205974733022,1.0,0.012727737101992168,0.0,0.0,True,False,True,False,True
1,0.5822784810126582,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.3924050632911392,0,0.00970196133175124,1.0,0.0005533798739996594,0.01035344519814352,1140.0,True,False,False,True,False
0,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False
0,0.18987341772151897,0,0.004327493543658826,1.0,0.11263408820023837,0.04926811852909675,312.0,False,False,False,False,False
0,0.4810126582278481,0,0.06184127870454387,0.0,0.0263068278562915,0.0,0.0,False,False,True,False,True
1,0.6075949367088608,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.3924050632911392,0,0.0,1.0,0.016771666950451215,0.0,0.0,False,True,False,False,False
0,0.7848101265822784,1,0.0,1.0,0.0,0.00379328811138879,1437.0,True,True,False,True,False
1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.37974683544303794,0,0.0,1.0,0.0682785629150349,0.03025705105319529,1681.0,False,False,True,False,False
0,0.3291139240506329,0,0.06365603406156209,0.0,0.001830410352460412,0.0,0.0,False,False,True,False,True
0,0.5443037974683544,0,0.002303343337753891,1.0,0.0025114932743061464,0.0,16.0,False,False,True,False,True
0,0.4050632911392405,0,0.07587073357995393,0.0,0.0030223054656904474,0.0,0.0,False,False,True,False,True
1,0.3037974683544304,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
1,0.620253164556962,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.26582278481012656,0,0.0011865708103580652,1.0,0.001319598161076111,0.0114691181720814,0.0,True,False,True,False,False
0,0.22784810126582278,0,0.0,1.0,0.003362846926613315,0.0,0.0,True,False,True,False,False
1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.26582278481012656,0,0.10518601242409437,1.0,0.00012770304784607525,8.925383791503035e-05,1196.0,False,False,True,False,True
1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
0,0.7088607594936709,0,0.0,1.0,0.041333219819513024,0.00258836129953588,4240.0,False,False,False,True,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False
0,0.6962025316455696,0,0.0,0.0,0.0002128384130767921,0.0,2409.0,False,False,True,False,False
1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.16455696202531644,0,0.0702868709429748,0.0,0.006044610931380895,0.013164941092466976,0.0,False,False,True,False,True
1,0.5443037974683544,0,0.0002791931318489565,0.0,0.07806912991656734,4.4626918957515175e-05,66.0,False,False,False,False,True
1,0.49367088607594933,1,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.3037974683544304,0,0.0,1.0,0.023327090073216414,0.0001785076758300607,0.0,True,False,True,False,False
0,0.3291139240506329,0,0.0144482445731835,1.0,0.003150008513536523,0.0,3.0,True,False,True,False,False
1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False
0,0.3291139240506329,0,0.0,0.0,0.05755150689596458,0.00022313459478757588,0.0,False,False,True,False,False
0,0.24050632911392406,0,0.010818733859147065,0.0,0.06947045802826493,0.00013388075687254553,0.0,True,False,True,False,True
1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
1,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.9746835443037974,0,0.0,1.0,0.0,0.005712245626561942,1464.0,True,False,True,True,False
0,0.35443037974683544,0,0.19822712361275913,0.0,0.0,0.0,0.0,False,False,False,False,False
0,0.27848101265822783,0,0.0,1.0,0.01613315171122084,0.0,336.0,False,False,True,False,False
0,0.25316455696202533,0,0.0002791931318489565,1.0,0.008215562744764175,0.010755087468761157,0.0,False,False,True,False,False
0,0.22784810126582278,0,0.0,0.0,0.029754810148135535,0.0,0.0,True,False,True,False,False
0,0.12658227848101267,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False
0,0.5443037974683544,0,0.0,1.0,0.0,0.0,1191.0,False,False,True,False,False
1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True
1,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True
1,0.31645569620253167,0,0.09066796956794863,0.0,0.0,0.0,0.0,False,False,True,False,True
1,0.8607594936708861,0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True
0,0.25316455696202533,0,0.0,0.0,0.006257449344457687,0.0,0.0,False,False,True,False,False
0,0.34177215189873417,1,0.02156766943533189,1.0,0.036139962540439295,0.0,0.0,True,False,True,False,True
0,0.012658227848101266,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.7594936708860759,0,0.0,1.0,0.0002554060956921505,0.009951802927525883,356.0,False,True,False,False,False
0,0.35443037974683544,0,0.0,0.0,0.02873318576536693,0.0013834344876829704,0.0,True,False,False,False,False
0,0.13924050632911392,0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False
1,0.11392405063291139,0,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False
0,0.4810126582278481,0,0.07300900397850213,0.0,0.06610761110165163,0.0,0.0,False,False,True,False,True
